##BLOCKS= 2          																					
Plate:	Plate#1	1.3	PlateFormat	Spectrum	Absorbance	Raw	FALSE	41			350	750	10			1	12	96	1	8	None
610	20.4	0.460833	0.462833	-0.017167	-0.013167	-0.006167	0.011833	0.231833	0.390833	0.536833	0.994833	0.727833	0.888833								
		0.499833	0.459833	0.548833	0.706833	0.678833	0.578833	0.609833	0.837833	0.683833	0.770833	1.323833	0.832833								
		0.638833	0.612833	0.606833	0.741833	0.605833	0.675833	0.734833	0.785833	0.876833	0.634833	0.804833	0.644833								
		0.614833	0.663833	0.869833	0.704833	1.048833	0.856833	0.658833	0.002833	0.005833	0.001833	0.029833	-0.011167								
		0.005833	0.000833	0.013833	0.008833	-0.006167	-0.017167	0.055833	0.013833	-0.014167	0.004833	0.009833	-0.012167								
		-0.001167	-0.007167	-0.014167	-0.000167	-0.002167	0.015833	0.004833	0.011833	0.013833	-0.007167	0.023833	0.003833								
		0.084833	-0.016167	0.057833	-0.020167	0.019833	0.042833	-0.033167	-0.030167	-0.030167	-0.028167	-0.024167	-0.023167								
		-0.031167	-0.032167	-0.033167	-0.032167	-0.033167	-0.032167	-0.031167	-0.032167	-0.034167	-0.024167	-0.029167	-0.033167								
																					
620	20.3	0.449667	0.457667	-0.019333	-0.014333	-0.007333	0.011667	0.232667	0.395667	0.542667	1.009667	0.740667	0.899667								
		0.507667	0.466667	0.554667	0.712667	0.685667	0.573667	0.606667	0.818667	0.672667	0.755667	1.306667	0.822667								
		0.627667	0.601667	0.597667	0.734667	0.596667	0.669667	0.728667	0.775667	0.863667	0.630667	0.795667	0.640667								
		0.605667	0.658667	0.858667	0.699667	1.035667	0.844667	0.653667	-0.005333	-0.003333	-0.005333	0.019667	-0.016333								
		-0.003333	-0.006333	0.001667	-0.000333	-0.013333	-0.020333	0.036667	0.003667	-0.018333	-0.003333	0.000667	-0.017333								
		-0.008333	-0.012333	-0.018333	-0.007333	-0.007333	0.005667	-0.003333	0.002667	0.004667	-0.012333	0.013667	-0.004333								
		0.084667	-0.017333	0.056667	-0.019333	0.019667	0.042667	-0.032333	-0.030333	-0.029333	-0.028333	-0.024333	-0.022333								
		-0.031333	-0.031333	-0.033333	-0.032333	-0.033333	-0.032333	-0.030333	-0.031333	-0.033333	-0.024333	-0.028333	-0.032333								
																					
630	20.4	0.441833	0.452833	-0.020167	-0.016167	-0.007167	0.008833	0.231833	0.381833	0.516833	0.953833	0.692833	0.846833								
		0.460833	0.421833	0.501833	0.651833	0.617833	0.510833	0.541833	0.734833	0.590833	0.682833	1.201833	0.755833								
		0.553833	0.531833	0.527833	0.645833	0.526833	0.588833	0.642833	0.686833	0.762833	0.553833	0.712833	0.569833								
		0.534833	0.578833	0.760833	0.614833	0.918833	0.748833	0.574833	-0.010167	-0.009167	-0.010167	0.010833	-0.019167								
		-0.008167	-0.009167	-0.004167	-0.008167	-0.015167	-0.022167	0.026833	-0.004167	-0.021167	-0.008167	-0.005167	-0.019167								
		-0.011167	-0.015167	-0.020167	-0.011167	-0.012167	0.003833	-0.007167	-0.003167	-0.000167	-0.015167	0.007833	-0.009167								
		0.083833	-0.018167	0.058833	-0.019167	0.018833	0.041833	-0.032167	-0.030167	-0.029167	-0.028167	-0.024167	-0.022167								
		-0.032167	-0.032167	-0.033167	-0.032167	-0.033167	-0.032167	-0.031167	-0.032167	-0.033167	-0.024167	-0.028167	-0.033167								
																					
640	20.4	0.43925	0.44925	-0.02075	-0.01675	-0.00975	0.00225	0.22025	0.34725	0.46025	0.83925	0.58225	0.74125								
		0.36925	0.33025	0.39525	0.53225	0.49225	0.39725	0.42325	0.58625	0.45825	0.53725	1.02225	0.63825								
		0.42925	0.41125	0.40825	0.50025	0.40725	0.45625	0.49725	0.52925	0.59225	0.43225	0.56825	0.45625								
		0.41425	0.44825	0.58725	0.47625	0.71725	0.57825	0.44525	-0.01275	-0.01175	-0.01175	0.00725	-0.02075								
		-0.01075	-0.01175	-0.00775	-0.01075	-0.01675	-0.02275	0.02325	-0.00375	-0.02075	-0.01075	-0.00875	-0.02075								
		-0.01275	-0.01675	-0.02075	-0.01375	-0.01475	-0.00075	-0.01075	-0.00675	-0.00375	-0.01675	0.00325	-0.01175								
		0.08325	-0.01575	0.05725	-0.01875	0.01925	0.04125	-0.03175	-0.03075	-0.02875	-0.02875	-0.02375	-0.02275								
		-0.03075	-0.03175	-0.03275	-0.03175	-0.03275	-0.03175	-0.02975	-0.03175	-0.03275	-0.02375	-0.02775	-0.03275								
																					
650	20.4	0.437833	0.425833	-0.021167	-0.019167	-0.013167	-0.004167	0.208833	0.308833	0.392833	0.703833	0.457833	0.615833								
		0.258833	0.225833	0.271833	0.394833	0.345833	0.268833	0.287833	0.426833	0.310833	0.386833	0.817833	0.506833								
		0.288833	0.277833	0.274833	0.339833	0.273833	0.307833	0.337833	0.359833	0.403833	0.292833	0.410833	0.329833								
		0.279833	0.302833	0.400833	0.322833	0.488833	0.394833	0.301833	-0.014167	-0.014167	-0.013167	0.002833	-0.021167								
		-0.012167	-0.012167	-0.009167	-0.013167	-0.019167	-0.022167	0.012833	-0.006167	-0.021167	-0.013167	-0.010167	-0.021167								
		-0.015167	-0.017167	-0.021167	-0.015167	-0.015167	-0.004167	-0.012167	-0.009167	-0.007167	-0.018167	-0.001167	-0.013167								
		0.083833	-0.017167	0.056833	-0.018167	0.017833	0.041833	-0.032167	-0.030167	-0.029167	-0.027167	-0.024167	-0.022167								
		-0.030167	-0.031167	-0.032167	-0.031167	-0.032167	-0.032167	-0.030167	-0.031167	-0.032167	-0.023167	-0.028167	-0.032167								
																					
660	20.4	0.4355	0.4475	-0.0235	-0.0215	-0.0165	-0.0115	0.1945	0.2675	0.3275	0.5615	0.3395	0.4925								
		0.1565	0.1285	0.1565	0.2685	0.2135	0.1535	0.1655	0.2825	0.1785	0.2525	0.6325	0.3915								
		0.1655	0.1565	0.1565	0.1955	0.1545	0.1745	0.1935	0.2075	0.2345	0.1705	0.2705	0.2175								
		0.1585	0.1715	0.2325	0.1835	0.2865	0.2285	0.1705	-0.0175	-0.0165	-0.0145	-0.0005	-0.0225								
		-0.0145	-0.0145	-0.0115	-0.0155	-0.0205	-0.0235	0.0075	-0.0095	-0.0225	-0.0155	-0.0125	-0.0225								
		-0.0165	-0.0185	-0.0225	-0.0165	-0.0175	-0.0065	-0.0145	-0.0115	-0.0105	-0.0205	-0.0065	-0.0155								
		0.0845	-0.0175	0.0575	-0.0185	0.0185	0.0415	-0.0325	-0.0305	-0.0295	-0.0275	-0.0235	-0.0225								
		-0.0315	-0.0315	-0.0335	-0.0325	-0.0325	-0.0325	-0.0305	-0.0315	-0.0335	-0.0245	-0.0285	-0.0325								
																					
670	20.4	0.435167	0.444167	-0.021833	-0.021833	-0.016833	-0.015833	0.187167	0.242167	0.286167	0.476167	0.262167	0.418167								
		0.089167	0.065167	0.080167	0.185167	0.125167	0.078167	0.084167	0.189167	0.092167	0.166167	0.511167	0.316167								
		0.085167	0.079167	0.077167	0.100167	0.076167	0.090167	0.098167	0.108167	0.124167	0.088167	0.180167	0.144167								
		0.080167	0.087167	0.122167	0.094167	0.153167	0.119167	0.087167	-0.016833	-0.015833	-0.013833	-0.001833	-0.021833								
		-0.014833	-0.013833	-0.012833	-0.015833	-0.019833	-0.022833	0.005167	-0.010833	-0.021833	-0.014833	-0.012833	-0.021833								
		-0.016833	-0.018833	-0.022833	-0.016833	-0.017833	-0.003833	-0.015833	-0.011833	-0.010833	-0.019833	-0.006833	-0.015833								
		0.084167	-0.016833	0.057167	-0.017833	0.017167	0.040167	-0.031833	-0.029833	-0.028833	-0.027833	-0.023833	-0.021833								
		-0.030833	-0.031833	-0.032833	-0.031833	-0.032833	-0.031833	-0.030833	-0.030833	-0.032833	-0.024833	-0.027833	-0.031833								
																					
680	20.4	0.435	0.417	-0.023	-0.022	-0.019	-0.018	0.182	0.226	0.258	0.408	0.209	0.359								
		0.044	0.022	0.029	0.129	0.068	0.027	0.031	0.126	0.033	0.105	0.43	0.266								
		0.03	0.026	0.025	0.036	0.025	0.031	0.038	0.041	0.049	0.036	0.116	0.095								
		0.027	0.03	0.048	0.033	0.064	0.047	0.03	-0.019	-0.018	-0.016	-0.005	-0.024								
		-0.017	-0.015	-0.014	-0.018	-0.02	-0.024	0.004	-0.012	-0.024	-0.016	-0.015	-0.023								
		-0.017	-0.02	-0.023	-0.019	-0.019	-0.007	-0.016	-0.014	-0.011	-0.021	-0.009	-0.017								
		0.083	-0.016	0.057	-0.018	0.018	0.041	-0.032	-0.03	-0.029	-0.028	-0.024	-0.022								
		-0.031	-0.032	-0.033	-0.032	-0.033	-0.032	-0.031	-0.032	-0.033	-0.025	-0.029	-0.032								
																					
690	20.4	0.4335	0.4655	-0.0245	-0.0235	-0.0215	-0.0215	0.1755	0.2155	0.2405	0.3865	0.1815	0.3375								
		0.0205	-0.0005	0.0035	0.0995	0.0365	0.0015	0.0035	0.0955	0.0045	0.0755	0.3925	0.2415								
		0.0025	-0.0005	-0.0015	0.0035	-0.0005	0.0025	0.0065	0.0075	0.0115	0.0095	0.0865	0.0705								
		0.0005	0.0005	0.0105	0.0015	0.0185	0.0095	0.0005	-0.0195	-0.0185	-0.0165	-0.0065	-0.0235								
		-0.0185	-0.0165	-0.0155	-0.0195	-0.0215	-0.0255	0.0025	-0.0155	-0.0235	-0.0185	-0.0165	-0.0245								
		-0.0175	-0.0195	-0.0235	-0.0195	-0.0195	-0.0125	-0.0165	-0.0145	-0.0125	-0.0205	-0.0095	-0.0175								
		0.0835	-0.0165	0.0565	-0.0185	0.0175	0.0405	-0.0315	-0.0305	-0.0285	-0.0275	-0.0235	-0.0215								
		-0.0325	-0.0325	-0.0335	-0.0325	-0.0335	-0.0335	-0.0315	-0.0325	-0.0345	-0.0245	-0.0295	-0.0335								
																					
700	20.4	0.433	0.443	-0.024	-0.024	-0.02	-0.022	0.174	0.211	0.233	0.367	0.167	0.323								
		0.008	-0.012	-0.011	0.083	0.02	-0.013	-0.011	0.078	-0.011	0.061	0.369	0.227								
		-0.013	-0.015	-0.016	-0.014	-0.017	-0.014	-0.012	-0.011	-0.009	-0.008	0.07	0.056								
		-0.014	-0.015	-0.011	-0.016	-0.007	-0.011	-0.015	-0.02	-0.019	-0.017	-0.008	-0.023								
		-0.018	-0.016	-0.016	-0.019	-0.022	-0.025	0.001	-0.016	-0.021	-0.018	-0.016	-0.023								
		-0.019	-0.021	-0.024	-0.02	-0.02	-0.014	-0.018	-0.015	-0.014	-0.021	-0.01	-0.018								
		0.084	-0.017	0.057	-0.019	0.018	0.04	-0.031	-0.03	-0.029	-0.028	-0.023	-0.022								
		-0.032	-0.033	-0.034	-0.033	-0.034	-0.033	-0.032	-0.032	-0.034	-0.025	-0.03	-0.033								
																					
710	20.4	0.434583	0.442583	-0.023417	-0.023417	-0.020417	-0.021417	0.174583	0.207583	0.229583	0.357583	0.160583	0.311583								
		0.000583	-0.018417	-0.018417	0.075583	0.011583	-0.020417	-0.018417	0.070583	-0.019417	0.052583	0.358583	0.220583								
		-0.019417	-0.021417	-0.022417	-0.022417	-0.022417	-0.021417	-0.020417	-0.019417	-0.018417	-0.013417	0.061583	0.050583								
		-0.021417	-0.022417	-0.021417	-0.022417	-0.019417	-0.020417	-0.022417	-0.020417	-0.019417	-0.017417	-0.008417	-0.024417								
		-0.017417	-0.015417	-0.015417	-0.019417	-0.022417	-0.024417	-0.003417	-0.014417	-0.023417	-0.018417	-0.016417	-0.023417								
		-0.018417	-0.020417	-0.023417	-0.020417	-0.020417	-0.013417	-0.018417	-0.015417	-0.013417	-0.021417	-0.011417	-0.018417								
		0.083583	-0.017417	0.056583	-0.018417	0.017583	0.040583	-0.031417	-0.029417	-0.028417	-0.027417	-0.023417	-0.022417								
		-0.031417	-0.032417	-0.032417	-0.032417	-0.033417	-0.032417	-0.030417	-0.032417	-0.033417	-0.024417	-0.029417	-0.033417								
																					
720	20.5	0.433583	0.445583	-0.024417	-0.024417	-0.022417	-0.022417	0.172583	0.203583	0.227583	0.356583	0.156583	0.307583								
		-0.002417	-0.021417	-0.022417	0.070583	0.007583	-0.023417	-0.021417	0.066583	-0.023417	0.048583	0.354583	0.217583								
		-0.023417	-0.025417	-0.026417	-0.027417	-0.026417	-0.026417	-0.025417	-0.025417	-0.024417	-0.017417	0.057583	0.046583								
		-0.024417	-0.026417	-0.025417	-0.026417	-0.024417	-0.024417	-0.025417	-0.020417	-0.020417	-0.018417	-0.009417	-0.024417								
		-0.019417	-0.017417	-0.017417	-0.021417	-0.023417	-0.024417	-0.004417	-0.016417	-0.024417	-0.020417	-0.018417	-0.024417								
		-0.020417	-0.021417	-0.024417	-0.021417	-0.021417	-0.014417	-0.019417	-0.017417	-0.015417	-0.022417	-0.012417	-0.019417								
		0.083583	-0.016417	0.056583	-0.019417	0.017583	0.040583	-0.030417	-0.030417	-0.029417	-0.027417	-0.023417	-0.021417								
		-0.032417	-0.033417	-0.034417	-0.033417	-0.034417	-0.033417	-0.032417	-0.033417	-0.035417	-0.026417	-0.030417	-0.033417								
																					
730	20.5	0.433083	0.430083	-0.025917	-0.025917	-0.021917	-0.023917	0.171083	0.205083	0.227083	0.351083	0.155083	0.311083								
		-0.003917	-0.023917	-0.023917	0.067083	0.003083	-0.024917	-0.024917	0.064083	-0.024917	0.045083	0.349083	0.215083								
		-0.024917	-0.027917	-0.028917	-0.029917	-0.027917	-0.027917	-0.026917	-0.026917	-0.025917	-0.017917	0.055083	0.046083								
		-0.025917	-0.027917	-0.026917	-0.027917	-0.026917	-0.026917	-0.026917	-0.022917	-0.021917	-0.019917	-0.011917	-0.025917								
		-0.020917	-0.018917	-0.018917	-0.021917	-0.024917	-0.026917	-0.004917	-0.019917	-0.024917	-0.020917	-0.019917	-0.025917								
		-0.020917	-0.022917	-0.025917	-0.022917	-0.021917	-0.016917	-0.020917	-0.018917	-0.017917	-0.023917	-0.014917	-0.020917								
		0.084083	-0.016917	0.056083	-0.019917	0.018083	0.041083	-0.029917	-0.029917	-0.028917	-0.027917	-0.023917	-0.021917								
		-0.034917	-0.035917	-0.036917	-0.035917	-0.035917	-0.035917	-0.034917	-0.034917	-0.036917	-0.028917	-0.032917	-0.035917								
																					
740	20.5	0.431333	0.450333	-0.026667	-0.026667	-0.022667	-0.024667	0.170333	0.205333	0.226333	0.349333	0.153333	0.308333								
		-0.004667	-0.024667	-0.025667	0.066333	0.004333	-0.025667	-0.025667	0.062333	-0.025667	0.045333	0.349333	0.215333								
		-0.026667	-0.028667	-0.028667	-0.030667	-0.028667	-0.027667	-0.028667	-0.027667	-0.026667	-0.019667	0.054333	0.044333								
		-0.026667	-0.028667	-0.028667	-0.028667	-0.028667	-0.027667	-0.027667	-0.024667	-0.023667	-0.021667	-0.013667	-0.027667								
		-0.022667	-0.019667	-0.020667	-0.024667	-0.025667	-0.027667	-0.008667	-0.020667	-0.026667	-0.023667	-0.021667	-0.026667								
		-0.022667	-0.024667	-0.027667	-0.025667	-0.024667	-0.019667	-0.022667	-0.020667	-0.020667	-0.026667	-0.017667	-0.023667								
		0.083333	-0.016667	0.056333	-0.019667	0.017333	0.040333	-0.029667	-0.029667	-0.028667	-0.027667	-0.023667	-0.021667								
		-0.037667	-0.037667	-0.038667	-0.037667	-0.038667	-0.037667	-0.036667	-0.037667	-0.038667	-0.030667	-0.034667	-0.037667								
																					
750	20.5	0.43425	0.44925	-0.02675	-0.02675	-0.02375	-0.02475	0.17325	0.20725	0.22825	0.34525	0.15325	0.31325								
		-0.00575	-0.02575	-0.02575	0.06825	0.00525	-0.02675	-0.02575	0.06225	-0.02675	0.04325	0.34725	0.21525								
		-0.02675	-0.02875	-0.02875	-0.03075	-0.02875	-0.02775	-0.02575	-0.02675	-0.02675	-0.01775	0.05525	0.04525								
		-0.02575	-0.02775	-0.02775	-0.02875	-0.02875	-0.02675	-0.02675	-0.02475	-0.02375	-0.02175	-0.01475	-0.02775								
		-0.02275	-0.02075	-0.02175	-0.02475	-0.02575	-0.02775	-0.00875	-0.02075	-0.02775	-0.02375	-0.02275	-0.02775								
		-0.02275	-0.02375	-0.02675	-0.02475	-0.02475	-0.01975	-0.02275	-0.01975	-0.01875	-0.02575	-0.01775	-0.02275								
		0.08425	-0.01675	0.05625	-0.01875	0.01725	0.03925	-0.02975	-0.02975	-0.02875	-0.02775	-0.02375	-0.02175								
		-0.03775	-0.03875	-0.03975	-0.03875	-0.03875	-0.03875	-0.03675	-0.03775	-0.03975	-0.03075	-0.03475	-0.03875								
																					
~End																					
Copyright © 2004 Molecular Devices. All rights reserved.																					
